idno,cntry,dweight,pspwght,pweight,anweight,left_right,gender_ineq,anti_lgbt,eurosceptic,anti_immigration,anti_egalitarian,benefits_harm_economy,benefits_harm_society,welfare_chauvinism,anti_interventionism,anti_benefits_lowinc,anti_benefits_parents,anti_edu_spending,anti_basic_income,anti_climate_tax,anti_climate_renew,anti_climate_ban,climate_skeptic,authoritarian,anti_libertarian
226,AT,2.2794101,1.9357991,0.3703929,0.7170062,0.2,0.25,0.5,0.2,0.3333333333333333,0.3333333333333333,0.375,0.875,0.3333333333333333,0.0,0.5,0.5,0.75,0.5,0.25,0.0,0.25,0.25,0.68,0.24
227,AT,0.53416485,1.5528053,0.3703929,0.57514805,0.4,0.0,0.5,0.7,0.2222222222222222,0.5833333333333334,0.375,0.75,0.3333333333333333,0.2333333333333333,0.75,0.5,0.75,0.5,0.25,0.25,0.25,0.25,0.36,0.08
229,AT,2.6623502,1.957494,0.3703929,0.72504187,0.6,0.25,0.3333333333333333,0.7,0.4444444444444444,0.5833333333333334,0.375,0.125,0.6666666666666666,0.3,0.75,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.8800000000000001,0.52
230,AT,0.446821,0.6576011,0.3703929,0.24357077,0.6,1.0,0.3333333333333333,0.0,0.7777777777777777,0.5,0.5,0.625,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.25,0.0,0.76,0.24000000000000005
231,AT,1.0848502,0.714016,0.3703929,0.26446646,0.4,0.0,,0.4,0.3333333333333333,0.3333333333333333,0.375,0.25,0.3333333333333333,0.03333333333333333,0.75,0.75,0.75,0.25,1.0,0.0,0.25,0.5,0.52,0.32
233,AT,0.45827988,0.36476704,0.3703929,0.13510711,0.4,0.0,0.3333333333333333,0.9,0.1111111111111111,0.5833333333333334,0.5,0.875,0.6666666666666666,0.2333333333333333,1.0,0.75,0.5,0.5,0.0,0.0,0.0,0.0,0.68,0.2
234,AT,1.0683297,0.78548974,0.3703929,0.2909398,0.4,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,,0.0,0.25,0.25,0.75,0.25,0.0,0.0,0.0,0.5,0.72,0.31999999999999995
236,AT,0.826237,1.1379086,0.3703929,0.42147323,0.5,0.0,0.4166666666666667,0.9,0.3333333333333333,0.5833333333333334,0.625,0.375,1.0,0.0,0.5,0.5,0.5,0.5,0.25,0.0,0.0,0.75,0.5199999999999999,0.39999999999999997
243,AT,1.1784298,2.225377,0.3703929,0.8242639,0.2,0.25,0.6666666666666666,0.5,0.6666666666666666,0.75,0.5,0.5,0.3333333333333333,0.06666666666666667,0.75,0.75,0.75,0.75,0.25,0.25,0.5,0.25,0.28,0.48
245,AT,0.53247005,0.36623985,0.3703929,0.13565263,0.3,0.25,,0.6,0.6666666666666666,0.5,0.375,0.5,0.0,0.26666666666666666,0.5,0.5,0.75,,1.0,0.25,0.25,0.0,0.76,0.52
247,AT,1.0092835,0.85713834,0.3703929,0.31747794,0.6,0.0,0.25,0.7,0.3333333333333333,0.75,0.5,0.25,0.3333333333333333,0.5666666666666667,0.75,0.5,0.75,0.25,0.25,0.0,0.25,0.0,0.6000000000000001,0.5199999999999999
252,AT,0.8977526,1.1857047,0.3703929,0.4391766,0.5,0.5,0.6666666666666666,0.8,0.5555555555555555,,0.5,0.5,0.3333333333333333,0.20000000000000004,0.75,,0.5,0.5,0.5,0.25,0.75,0.5,0.6000000000000001,0.27999999999999997
257,AT,0.8932074,0.7286241,0.3703929,0.2698772,0.6,0.75,0.5,0.1,0.6666666666666666,0.3333333333333333,0.5,0.75,0.0,0.0,0.75,0.75,0.75,,0.75,0.0,0.5,0.25,0.68,0.32
264,AT,0.46953857,0.77237636,0.3703929,0.2860827,0.4,0.25,,0.5,0.0,0.4166666666666667,0.625,0.875,0.3333333333333333,0.2333333333333333,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.56,0.2
266,AT,1.3404629,2.1184464,0.3703929,0.7846575,0.5,0.0,0.3333333333333333,0.1,0.7777777777777777,0.5,0.375,0.5,0.0,0.0,0.75,0.5,0.25,0.25,0.75,0.0,0.0,0.25,0.68,0.32
269,AT,1.017525,1.3447134,0.3703929,0.4980723,0.6,0.0,0.3333333333333333,1.0,0.3333333333333333,0.75,0.25,0.25,0.3333333333333333,0.46666666666666673,0.75,0.5,0.5,0.25,0.75,0.25,0.25,0.25,0.68,0.36
271,AT,1.0092835,0.80183697,0.3703929,0.29699472,0.9,0.0,0.4166666666666667,0.2,0.5555555555555555,0.4166666666666667,0.5,0.75,0.3333333333333333,0.16666666666666666,0.5,0.75,0.75,0.25,0.25,0.25,0.0,0.0,0.8,0.36
273,AT,0.578808,0.3790855,0.3703929,0.14041057,0.7,0.5,0.3333333333333333,0.6,0.4444444444444444,0.6666666666666666,0.5,0.25,0.3333333333333333,0.5666666666666668,,0.5,0.5,,0.25,0.25,0.25,0.75,0.64,0.44000000000000006
277,AT,1.0553485,0.6911919,0.3703929,0.25601256,0.7,0.5,0.4166666666666667,0.3,0.6666666666666666,0.5,0.375,0.25,0.0,0.16666666666666666,0.5,0.75,0.5,0.25,0.75,0.25,0.5,0.25,0.72,0.31999999999999995
279,AT,1.0308735,0.90869033,0.3703929,0.33657244,0.3,0.0,0.5,0.9,0.2222222222222222,0.5,0.875,0.625,0.0,0.3,0.75,0.75,0.5,0.5,0.25,0.25,0.5,0.25,0.64,0.24000000000000005
284,AT,0.82635325,0.8594874,0.3703929,0.31834802,0.5,0.25,0.3333333333333333,0.6,0.6666666666666666,0.4166666666666667,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.75,0.25,0.5,0.25,0.8799999999999999,0.36
288,AT,1.296011,1.7263058,0.3703929,0.6394114,0.5,0.25,0.5833333333333334,0.0,0.3333333333333333,0.4166666666666667,0.5,0.625,0.3333333333333333,0.43333333333333335,0.75,0.75,0.5,0.25,0.5,0.0,0.75,0.5,0.76,0.36
293,AT,0.9068252,0.69067913,0.3703929,0.25582263,0.5,0.25,0.4166666666666667,0.1,0.3333333333333333,0.4166666666666667,0.5,0.75,0.0,0.2333333333333333,0.75,0.75,0.5,0.25,0.25,0.25,0.25,0.25,0.64,0.4
295,AT,0.61473596,0.46504363,0.3703929,0.17224886,0.2,0.0,0.0,0.4,0.5555555555555555,0.5,0.5,0.5,0.0,0.0,0.25,0.5,0.75,0.25,0.5,0.0,0.25,0.25,0.76,0.5200000000000001
297,AT,0.8102303,1.8064612,0.3703929,0.6691004,0.6,0.25,0.4166666666666667,0.2,0.4444444444444444,0.5,0.5,0.75,0.0,0.0,0.75,0.75,0.75,0.25,0.75,0.0,0.75,0.25,0.8,0.36
301,AT,0.4934278,0.8231357,0.3703929,0.3048836,0.6,0.5,,0.0,0.6666666666666666,0.5,0.5,0.375,0.3333333333333333,0.16666666666666666,,0.5,0.5,0.5,0.75,0.0,0.0,0.5,0.96,0.56
304,AT,1.0110208,0.7662616,0.3703929,0.28381783,0.9,0.25,0.6666666666666666,0.9,0.5555555555555555,0.3333333333333333,0.5,0.25,0.0,0.43333333333333335,0.75,0.75,0.5,0.25,1.0,0.75,0.25,0.75,0.8400000000000001,0.43999999999999995
305,AT,0.80677664,0.5320269,0.3703929,0.19705898,0.5,0.75,0.25,0.9,0.6666666666666666,0.6666666666666666,0.25,0.5,0.0,0.43333333333333335,1.0,0.5,1.0,0.0,0.25,0.25,0.25,0.0,0.64,0.32
307,AT,1.2308779,1.9596112,0.3703929,0.725826,0.5,0.25,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.625,1.0,0.26666666666666666,0.75,0.75,,0.25,0.5,0.25,0.0,0.25,0.52,0.4
310,AT,1.8672386,1.9046919,0.3703929,0.70548433,0.5,0.25,0.4166666666666667,0.6,0.3333333333333333,0.4166666666666667,0.5,,0.0,0.3333333333333333,0.75,0.25,0.25,0.25,0.75,0.0,0.0,0.25,0.56,0.4
311,AT,1.3422717,0.87428457,0.3703929,0.3238288,0.3,0.0,0.5833333333333334,0.8,0.1111111111111111,0.4166666666666667,0.5,0.75,0.3333333333333333,0.19999999999999998,0.5,0.75,0.5,0.5,0.25,0.0,0.0,0.5,0.8400000000000001,0.08
314,AT,0.66455954,0.50367546,0.3703929,0.18655781,0.5,0.25,0.6666666666666666,0.2,0.6666666666666666,0.3333333333333333,0.375,0.375,0.0,0.43333333333333335,1.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.8,0.24
322,AT,1.1907046,1.0986067,0.3703929,0.4069161,0.4,0.0,0.25,0.9,0.0,0.3333333333333333,0.5,0.5,0.6666666666666666,0.0,,0.5,1.0,0.0,0.5,0.0,0.5,0.25,0.48,0.24
325,AT,0.5046418,0.38175827,0.3703929,0.14140055,0.1,0.25,0.5833333333333334,0.4,0.6666666666666666,0.4166666666666667,0.5,0.25,,0.16666666666666666,0.5,0.5,0.75,0.25,0.25,0.0,0.0,0.25,0.6399999999999999,0.48
327,AT,0.57239133,0.43382046,0.3703929,0.16068402,0.5,0.75,0.75,0.0,0.5555555555555555,0.5833333333333334,0.5,0.5,0.3333333333333333,0.4000000000000001,0.5,0.5,0.75,0.25,1.0,0.25,1.0,0.5,0.7200000000000001,0.4
331,AT,1.2294719,2.3994193,0.3703929,0.88872784,0.4,0.0,0.3333333333333333,0.4,0.5555555555555555,0.25,0.5,0.5,0.3333333333333333,0.0,0.75,0.5,0.75,0.5,0.5,0.0,0.0,0.25,0.52,0.32
332,AT,0.81023026,0.6171076,0.3703929,0.22857228,0.4,0.0,0.3333333333333333,0.8,0.0,0.3333333333333333,0.5,0.5,0.0,0.3666666666666667,1.0,0.5,0.25,0.5,0.75,0.0,0.25,1.0,0.96,0.24
334,AT,0.76749814,0.6260783,0.3703929,0.23189496,0.4,0.5,0.4166666666666667,0.3,0.5555555555555555,0.6666666666666666,0.375,0.625,,0.3,0.5,0.75,0.75,0.5,0.5,0.0,0.25,0.5,0.5599999999999999,0.64
335,AT,1.2411673,2.0970826,0.3703929,0.7767445,0.4,0.0,0.3333333333333333,0.7,0.5555555555555555,0.5,0.5,0.75,0.3333333333333333,0.16666666666666666,0.75,0.5,0.75,0.5,0.25,0.0,0.25,0.25,,0.43999999999999995
336,AT,1.0742333,0.69475245,0.3703929,0.25733137,0.6,0.25,0.6666666666666666,0.8,0.7777777777777777,0.5833333333333334,0.5,0.5,0.0,0.5666666666666668,0.5,0.25,0.25,0.75,0.25,0.25,0.5,0.25,0.6000000000000001,0.31999999999999995
338,AT,0.889293,0.5820935,0.3703929,0.21560329,0.4,0.5,0.5833333333333334,0.4,0.6666666666666666,0.5,0.625,0.375,0.3333333333333333,0.03333333333333333,0.75,0.5,0.5,0.25,0.5,0.25,0.25,0.25,0.8,0.43999999999999995
339,AT,0.41317663,0.32087612,0.3703929,0.11885023,0.5,0.0,0.3333333333333333,0.7,0.8888888888888888,0.4166666666666667,0.5,0.625,,0.03333333333333333,0.75,1.0,1.0,0.0,0.5,0.25,0.25,0.0,0.9199999999999999,0.31999999999999995
340,AT,1.0110207,0.770039,0.3703929,0.285217,0.5,0.0,0.5,0.5,0.8888888888888888,0.4166666666666667,0.5,0.625,,0.0,0.75,0.75,0.75,0.0,0.5,0.5,0.25,0.25,0.8799999999999999,0.4
341,AT,0.8611314,0.5428462,0.3703929,0.20106637,0.6,0.25,0.5,0.0,0.6666666666666666,0.4166666666666667,0.5,0.625,0.0,0.03333333333333333,0.75,0.5,0.75,0.5,0.75,0.25,0.0,0.25,0.96,0.24
343,AT,1.2059313,2.3234227,0.3703929,0.86057925,0.3,0.0,0.3333333333333333,0.5,0.2222222222222222,0.5833333333333334,0.375,0.75,1.0,0.13333333333333333,0.75,0.5,0.25,0.5,0.25,0.0,0.25,0.25,0.76,0.24
345,AT,0.6874931,0.4502679,0.3703929,0.16677603,0.5,0.0,0.5,1.0,0.2222222222222222,0.5,0.25,0.375,0.0,0.5,0.25,0.75,,0.0,1.0,1.0,1.0,0.5,0.52,0.4
349,AT,0.852542,0.5831711,0.3703929,0.21600243,0.2,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.375,0.375,1.0,0.5,0.75,,0.5,0.75,0.25,0.0,0.5,0.25,0.28,0.2
351,AT,0.578808,0.398112,0.3703929,0.14745785,1.0,1.0,0.4166666666666667,0.7,0.5555555555555555,0.4166666666666667,0.5,0.75,0.0,0.16666666666666666,1.0,0.75,0.75,0.0,0.75,0.25,0.0,0.5,0.96,0.36
352,AT,1.024643,0.5793293,0.3703929,0.21457946,0.2,0.0,0.4166666666666667,0.6,0.3333333333333333,0.3333333333333333,0.375,0.5,0.6666666666666666,0.39999999999999997,0.75,0.5,0.75,0.5,0.25,0.0,0.25,0.25,0.8400000000000001,0.36
353,AT,0.82635325,1.1380687,0.3703929,0.42153254,0.5,0.5,0.5833333333333334,0.2,0.6666666666666666,0.5833333333333334,0.5,0.375,0.0,0.20000000000000004,0.5,,0.5,,0.75,0.25,0.25,0.5,0.76,0.48
355,AT,0.5143496,0.43763098,0.3703929,0.1620954,0.9,0.0,0.5833333333333334,0.0,0.6666666666666666,0.5,0.5,0.0,,0.43333333333333335,0.75,0.75,0.5,0.0,1.0,0.0,1.0,0.5,0.64,0.2
357,AT,1.760423,1.1522987,0.3703929,0.42680323,0.5,0.25,0.3333333333333333,0.6,0.3333333333333333,0.4166666666666667,,,0.0,0.3333333333333333,0.5,0.75,0.5,0.5,0.5,0.0,0.25,0.25,0.64,0.32
358,AT,0.5087625,0.34993365,0.3703929,0.12961294,0.5,0.5,0.4166666666666667,0.3,0.2222222222222222,0.5,0.5,0.5,0.0,0.6,0.75,0.75,,0.25,1.0,0.0,0.75,0.75,0.76,0.4800000000000001
362,AT,0.46958333,0.7278241,0.3703929,0.26958087,0.5,0.0,0.5,0.6,0.7777777777777777,0.4166666666666667,0.5,0.5,0.0,0.06666666666666667,1.0,1.0,1.0,0.0,0.5,0.25,0.5,0.25,0.7600000000000001,0.52
363,AT,0.51173997,0.27527758,0.3703929,0.10196086,0.7,0.0,0.4166666666666667,0.2,0.6666666666666666,0.5,0.625,0.625,,0.0,1.0,1.0,1.0,0.5,0.75,0.0,0.5,0.5,0.8800000000000001,0.4
365,AT,1.3148705,1.9351387,0.3703929,0.7167616,0.6,0.0,0.3333333333333333,0.3,0.6666666666666666,0.25,0.5,1.0,0.0,0.4666666666666666,1.0,0.5,1.0,0.25,1.0,1.0,0.0,0.0,0.36,0.76
366,AT,0.47394663,0.38464788,0.3703929,0.14247084,0.5,0.5,0.3333333333333333,0.6,0.6666666666666666,0.5833333333333334,0.25,0.25,,0.43333333333333335,0.75,1.0,0.75,0.25,0.25,0.75,0.5,0.5,0.8,0.12000000000000002
367,AT,0.51173997,0.3241844,0.3703929,0.12007559,0.5,0.0,0.3333333333333333,0.5,0.8888888888888888,0.3333333333333333,0.5,0.5,,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.25,0.25,0.72,0.36
368,AT,1.2019782,1.0297114,0.3703929,0.38139775,0.6,0.0,0.6666666666666666,0.3,0.5555555555555555,0.4166666666666667,0.5,0.75,0.0,0.06666666666666667,0.75,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.8800000000000001,0.56
369,AT,0.852542,0.5831711,0.3703929,0.21600243,0.2,0.0,0.4166666666666667,0.7,0.5555555555555555,0.5,0.5,0.625,0.0,0.19999999999999998,0.75,0.5,0.75,0.25,1.0,0.0,0.0,0.5,0.6799999999999999,0.36
370,AT,1.3680397,0.7603708,0.3703929,0.28163594,0.3,0.0,0.5,0.5,0.5555555555555555,0.3333333333333333,0.5,0.875,0.3333333333333333,0.13333333333333333,0.75,0.75,0.75,0.75,0.25,0.0,0.0,0.25,0.48,0.27999999999999997
373,AT,0.99037504,1.0083532,0.3703929,0.37348688,0.4,0.0,0.3333333333333333,0.7,1.0,0.3333333333333333,0.5,0.125,,0.3,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.0,0.8,0.36
379,AT,1.1714828,1.044678,0.3703929,0.38694128,0.0,0.5,0.6666666666666666,0.3,0.4444444444444444,0.5833333333333334,,0.375,0.3333333333333333,0.3666666666666667,0.75,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.68,0.2
380,AT,0.41317666,0.35845476,0.3703929,0.1327691,0.4,0.5,0.6666666666666666,0.3,0.6666666666666666,0.5833333333333334,0.375,0.625,0.3333333333333333,0.03333333333333333,0.5,,0.5,0.25,0.25,0.0,0.0,0.5,0.76,0.31999999999999995
382,AT,1.7849587,1.1748068,0.3703929,0.4351401,0.1,0.0,0.3333333333333333,0.9,0.0,0.3333333333333333,0.75,1.0,1.0,0.0,0.75,0.25,0.75,0.75,0.0,0.0,0.25,0.0,0.28,0.2
383,AT,1.0848502,0.60629916,0.3703929,0.2245689,0.4,0.25,,0.1,0.3333333333333333,0.5833333333333334,0.375,0.25,0.3333333333333333,0.10000000000000002,0.75,0.5,0.75,0.25,0.75,0.25,0.0,0.25,0.76,0.4
384,AT,1.0683297,0.597066,0.3703929,0.221149,0.0,0.0,0.5,0.8,0.7777777777777777,0.4166666666666667,0.625,0.25,0.0,0.0,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.8800000000000001,0.12
386,AT,0.9336193,0.70759845,0.3703929,0.26208943,0.5,0.0,,0.6,0.5555555555555555,0.4166666666666667,0.5,,0.3333333333333333,0.20000000000000004,1.0,0.75,0.5,0.25,0.75,0.25,0.25,0.25,0.72,0.43999999999999995
388,AT,0.9257979,0.787709,0.3703929,0.29176182,0.5,0.0,0.5833333333333334,0.4,0.8888888888888888,0.4166666666666667,0.375,0.625,,0.13333333333333333,0.75,0.75,1.0,0.25,0.5,0.25,0.25,0.5,0.6799999999999999,0.36
389,AT,1.1779996,0.76043946,0.3703929,0.28166136,0.4,0.0,0.5,0.7,1.0,0.3333333333333333,0.625,0.125,,0.06666666666666667,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.5,0.8800000000000001,0.28
391,AT,1.1779996,0.76043946,0.3703929,0.28166136,0.4,0.0,0.3333333333333333,0.7,1.0,0.4166666666666667,0.5,0.375,,0.0,0.5,0.5,0.5,0.5,0.25,0.25,0.0,0.25,0.8799999999999999,0.24
394,AT,1.7572243,0.9935286,0.3703929,0.36799592,,0.25,0.25,0.4,0.6666666666666666,0.5833333333333334,0.5,0.25,,0.2333333333333333,0.75,0.75,0.5,0.25,0.75,0.25,0.25,0.25,0.76,0.44000000000000006
395,AT,1.271096,0.8995359,0.3703929,0.3331817,0.5,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.875,0.75,0.0,0.0,0.75,0.5,0.5,0.5,1.0,0.0,0.25,0.25,0.68,0.12000000000000002
398,AT,0.8921038,0.45672315,0.3703929,0.16916701,0.6,0.25,,0.4,0.5555555555555555,0.5833333333333334,0.375,0.5,0.6666666666666666,0.26666666666666666,0.75,0.5,,0.5,0.5,0.25,0.25,0.25,0.44000000000000006,0.5599999999999999
399,AT,1.8684229,1.6209656,0.3703929,0.6003941,0.4,0.75,0.6666666666666666,0.9,0.0,0.5833333333333334,0.5,0.25,0.3333333333333333,1.0,0.75,0.75,0.5,0.25,0.25,0.0,0.0,0.25,0.5599999999999999,0.72
400,AT,0.49938372,0.37848747,0.3703929,0.14018907,0.8,0.25,0.5,0.3,0.7777777777777777,0.5,0.625,0.375,0.0,0.0,1.0,1.0,1.0,0.25,0.5,0.5,0.5,0.5,0.96,0.68
401,AT,0.87705755,0.69678885,0.3703929,0.25808564,0.4,0.25,,0.0,0.6666666666666666,0.5,0.5,0.75,,0.5333333333333333,0.75,0.75,0.5,0.25,1.0,0.25,0.25,0.25,0.9199999999999999,0.31999999999999995
402,AT,0.77811545,1.6384674,0.3703929,0.6068767,0.4,0.0,0.4166666666666667,1.0,0.3333333333333333,0.4166666666666667,0.5,0.75,0.6666666666666666,0.13333333333333333,0.75,0.5,0.75,0.5,0.25,0.0,0.75,0.25,0.68,0.16
403,AT,1.2456155,0.9673542,0.3703929,0.3583011,0.6,0.0,0.5,0.5,0.3333333333333333,0.5,0.5,0.625,0.6666666666666666,0.10000000000000002,0.25,0.75,0.25,0.25,0.25,0.0,0.0,0.25,0.6400000000000001,0.36
404,AT,1.8718839,2.9172454,0.3703929,1.080527,0.8,0.0,0.08333333333333333,0.5,0.4444444444444444,0.5833333333333334,0.5,0.5,1.0,0.10000000000000002,1.0,0.5,1.0,0.25,0.25,0.0,0.75,,0.6,0.32
406,AT,1.296011,0.84831417,0.3703929,0.31420952,0.6,0.25,0.6666666666666666,0.1,0.8888888888888888,0.5,0.5,0.875,,0.13333333333333333,0.25,0.25,1.0,0.75,0.75,0.25,0.5,0.25,0.72,0.48
407,AT,2.0594413,1.4087365,0.3703929,0.521786,,0.0,1.0,,0.0,0.4166666666666667,0.5,0.25,0.3333333333333333,0.39999999999999997,0.75,1.0,0.75,0.5,0.75,0.0,1.0,0.25,0.76,0.52
409,AT,0.7487535,0.56921923,0.3703929,0.21083476,0.3,0.0,0.3333333333333333,0.3,1.0,0.3333333333333333,0.375,0.375,,0.0,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.5,0.72,0.24
410,AT,0.4534126,0.38578308,0.3703929,0.1428913,0.5,0.25,0.5833333333333334,0.5,0.3333333333333333,0.4166666666666667,0.5,,0.0,0.3333333333333333,0.75,0.5,0.5,0.25,0.75,0.25,0.25,0.25,0.6,0.43999999999999995
412,AT,0.99182886,2.2072155,0.3703929,0.81753695,0.0,0.0,0.4166666666666667,0.6,0.0,0.3333333333333333,0.25,0.75,0.0,0.23333333333333336,0.75,0.5,0.5,0.25,0.5,0.25,0.0,0.5,0.72,0.08
413,AT,1.0931792,0.72788966,0.3703929,0.26960516,0.5,0.25,0.5833333333333334,0.3,0.6666666666666666,0.5833333333333334,0.5,0.5,0.0,0.16666666666666666,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.5,0.8,0.24
414,AT,0.84524995,0.74097824,0.3703929,0.27445307,0.7,0.5,,0.4,0.7777777777777777,0.4166666666666667,0.5,0.5,0.3333333333333333,0.0,0.5,0.75,0.75,0.0,0.75,0.25,0.0,0.25,0.6,0.5199999999999999
416,AT,0.8611314,0.5700917,0.3703929,0.21115792,0.5,0.0,0.6666666666666666,0.0,0.5555555555555555,0.4166666666666667,0.5,0.5,0.0,0.03333333333333333,0.75,0.75,0.75,0.25,0.75,0.25,0.0,0.25,0.96,0.27999999999999997
417,AT,2.6383712,2.3256602,0.3703929,0.861408,0.3,0.75,0.5,0.5,0.4444444444444444,0.5,0.5,0.25,0.3333333333333333,0.3333333333333333,0.5,0.75,0.75,0.5,1.0,0.25,0.25,0.25,0.72,0.32
422,AT,0.893642,0.6940091,0.3703929,0.25705606,0.9,1.0,0.3333333333333333,0.6,0.7777777777777777,0.5,0.5,0.25,,0.5,0.5,0.5,0.75,,1.0,0.0,0.25,0.25,0.8800000000000001,0.24
423,AT,1.1899725,0.7793631,0.3703929,0.28867054,0.8,0.25,,0.2,0.3333333333333333,0.5833333333333334,0.625,0.125,,0.5666666666666667,0.5,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.68,0.2
426,AT,0.46499038,0.47431722,0.3703929,0.17568372,0.2,0.0,0.3333333333333333,0.8,0.4444444444444444,0.5,0.5,0.75,0.0,0.0,0.75,0.5,0.75,0.75,0.5,0.0,0.25,0.25,0.8400000000000001,0.2
427,AT,1.1805793,1.8340425,0.3703929,0.67931634,,0.0,0.5833333333333334,0.2,0.6666666666666666,0.3333333333333333,0.625,0.875,0.0,0.2333333333333333,0.75,0.5,0.25,0.75,0.0,0.0,0.0,0.25,0.68,0.16
429,AT,0.5087625,0.34993365,0.3703929,0.12961294,0.5,0.25,0.4166666666666667,0.4,0.3333333333333333,0.5,0.5,0.75,0.3333333333333333,0.13333333333333333,0.75,0.75,0.75,0.25,0.5,0.25,0.25,0.5,0.8400000000000001,0.64
431,AT,1.2615,0.9224276,0.3703929,0.34166062,0.5,0.0,0.4166666666666667,0.0,0.2222222222222222,0.6666666666666666,0.5,0.0,0.3333333333333333,0.13333333333333333,0.5,0.5,0.25,0.0,0.5,0.0,0.0,0.25,0.2,0.16
432,AT,0.43347356,0.2803458,0.3703929,0.103838086,0.5,0.0,0.3333333333333333,0.0,1.0,0.4166666666666667,0.25,0.5,0.0,0.26666666666666666,0.75,0.5,0.75,0.75,0.5,0.0,0.25,0.25,0.76,0.08
433,AT,0.9068252,0.687291,0.3703929,0.2545677,0.5,0.25,,0.6,0.2222222222222222,0.5,0.5,0.75,0.3333333333333333,0.10000000000000002,0.75,0.5,0.75,0.25,0.75,0.0,0.25,0.25,0.7200000000000001,0.31999999999999995
435,AT,0.47394663,1.0774533,0.3703929,0.39908102,0.3,0.75,0.25,0.7,0.5555555555555555,0.5,0.25,0.625,0.0,0.3,0.75,1.0,0.75,0.0,0.5,0.5,0.25,0.25,0.8,0.27999999999999997
441,AT,0.99182886,0.78796995,0.3703929,0.29185846,0.5,0.25,0.3333333333333333,0.3,0.4444444444444444,0.5,0.375,,0.3333333333333333,0.3333333333333333,0.75,1.0,0.5,0.5,0.75,0.25,0.0,0.25,0.4,0.24
443,AT,1.1397051,1.835225,0.3703929,0.67975426,0.3,0.25,0.4166666666666667,0.9,0.0,0.3333333333333333,0.5,0.875,1.0,0.0,0.75,0.5,0.5,0.0,0.25,0.25,0.0,0.25,0.56,0.2
445,AT,0.43029726,0.36862743,0.3703929,0.13653699,0.6,0.25,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.875,,0.0,0.75,0.25,1.0,0.25,0.5,0.0,0.25,0.25,0.76,0.39999999999999997
446,AT,0.7781752,0.96527916,0.3703929,0.35753253,,0.0,0.3333333333333333,0.0,0.6666666666666666,0.75,0.5,0.0,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,0.75,0.0,0.0,0.5,1.0,0.16
450,AT,1.6307768,2.1433287,0.3703929,0.79387367,0.6,0.5,0.0,1.0,0.0,0.3333333333333333,0.25,0.25,0.6666666666666666,0.43333333333333335,1.0,1.0,0.75,0.25,0.75,0.5,0.25,0.25,0.72,0.4
451,AT,1.7572241,1.5670171,0.3703929,0.580412,0.1,0.75,0.5,0.6,0.4444444444444444,0.5833333333333334,0.625,0.375,0.3333333333333333,0.5,0.75,1.0,0.75,0.25,0.75,0.0,0.25,0.25,0.6799999999999999,0.24000000000000005
452,AT,0.6228077,0.6477802,0.3703929,0.23993318,0.3,0.0,0.4166666666666667,0.7,0.6666666666666666,0.5,0.5,0.5,0.0,0.03333333333333333,1.0,1.0,1.0,0.0,0.5,0.25,0.25,0.25,0.76,0.27999999999999997
453,AT,0.578808,0.32348308,0.3703929,0.119815834,0.3,0.0,0.3333333333333333,0.9,0.0,0.4166666666666667,0.5,0.5,0.3333333333333333,0.20000000000000004,0.75,0.75,0.75,0.25,0.25,0.0,0.25,1.0,,0.43999999999999995
455,AT,1.2960111,0.88652074,0.3703929,0.32836097,0.8,0.0,0.5833333333333334,0.4,1.0,0.5833333333333334,0.25,0.125,,0.3,0.5,1.0,0.25,0.0,1.0,0.0,0.0,0.25,0.72,0.16
458,AT,0.5087625,0.34993365,0.3703929,0.12961294,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.4166666666666667,0.5,0.625,0.0,0.6333333333333333,0.75,0.75,0.75,0.25,0.75,0.0,0.75,0.25,0.9199999999999999,0.24000000000000005
459,AT,0.69535744,0.63442785,0.3703929,0.23498756,,0.0,0.4166666666666667,0.5,0.8888888888888888,0.5,0.5,0.375,,0.13333333333333333,0.75,1.0,0.75,0.0,0.5,0.0,0.5,0.5,1.0,0.72
