ess_row_id,idno,cntry,country_name,ess_unique_id,agea,gndr,eisced,education_3cat,hinctnta,rlgblg,urbanization,blgetmg,vote_simple,dweight,pspwght,pweight,anweight,left_right_identification,gender_inequality,anti_lgbt,euroscepticism,anti_immigration,anti_egalitarianism,benefits_harm_economy,benefits_harm_society,welfare_chauvinism,anti_economic_interventionism,anti_social_benefits_low_income,anti_social_benefits_parents,educational_spending,anti_basic_income,anti_climate_change_taxes,anti_climate_change_renewables,anti_climate_ban_appliances,climate_skepticism,authoritarianism,anti_libertarianism,n_belief_missing,n_belief_available
86,144,AT,Austria,AT_144,77.0,2.0,7.0,3.0,4.0,1.0,5.0,2.0,3.0,0.5500628,0.7668429,0.3703929,0.28403315,0.4,0.0,0.0,0.5,0.4444444444444444,0.5,0.25,0.25,0.5,0.19999999999999998,0.6666666666666666,0.3333333333333333,,0.6666666666666666,1.0,0.25,0.5,0.25,0.64,0.27999999999999997,1,19
87,147,AT,Austria,AT_147,34.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,0.4131185,0.42968336,0.3703929,0.15915166,0.4,0.25,0.08333333333333333,0.2,0.0,0.25,0.875,0.0,0.25,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.0,0.0,0.5,0.5599999999999999,0.48,0,20
88,152,AT,Austria,AT_152,63.0,2.0,3.0,2.0,5.0,1.0,5.0,2.0,2.0,1.1001256,0.75668097,0.3703929,0.28026924,0.2,0.25,0.4166666666666667,0.4,0.5555555555555555,0.4166666666666667,0.5,0.5,0.5,0.39999999999999997,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.75,0.5,0.75,0.8400000000000001,0.2,0,20
89,155,AT,Austria,AT_155,81.0,2.0,5.0,2.0,3.0,2.0,5.0,2.0,1.0,0.53665406,0.3691178,0.3703929,0.1367186,0.2,0.0,0.4166666666666667,1.0,0.5555555555555555,0.0,0.375,0.625,0.5,0.13333333333333333,0.6666666666666666,1.0,0.0,,1.0,0.25,0.0,0.5,0.9199999999999999,0.27999999999999997,1,19
90,157,AT,Austria,AT_157,67.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,,1.3466289,0.7240248,0.3703929,0.26817364,0.5,0.75,0.0,0.1,0.7777777777777777,0.6666666666666666,0.125,0.625,0.5,0.13333333333333333,0.0,1.0,0.0,1.0,0.75,0.0,0.0,0.0,1.0,0.2,0,20
91,159,AT,Austria,AT_159,49.0,1.0,3.0,2.0,,1.0,1.0,2.0,1.0,2.4996924,1.4366684,0.3703929,0.53213173,0.5,0.75,0.5,0.5,0.3333333333333333,0.4166666666666667,0.5,0.375,0.25,0.5,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.5,0.25,0.5,0.0,0.4,0.52,1,19
93,161,AT,Austria,AT_161,51.0,2.0,7.0,3.0,,1.0,5.0,2.0,1.0,1.5830227,2.0920482,0.3703929,0.77487975,0.2,0.25,0.16666666666666666,0.5,0.3333333333333333,0.5833333333333334,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.25,0.25,0.25,0.0,0.6799999999999999,0.31999999999999995,1,19
94,162,AT,Austria,AT_162,49.0,1.0,3.0,2.0,9.0,2.0,2.0,2.0,1.0,1.8781543,1.6294082,0.3703929,0.6035212,0.4,0.5,0.3333333333333333,0.5,0.3333333333333333,0.4166666666666667,0.125,0.25,0.0,0.0,0.3333333333333333,,0.6666666666666666,0.6666666666666666,0.25,0.25,0.25,0.25,0.6799999999999999,0.32,1,19
95,166,AT,Austria,AT_166,46.0,2.0,3.0,2.0,,1.0,2.0,2.0,1.0,1.8460933,0.8065025,0.3703929,0.2987228,0.4,0.0,0.25,0.4,0.3333333333333333,0.3333333333333333,0.5,0.375,0.5,0.43333333333333335,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.25,0.5,0.75,0.6000000000000001,0.5199999999999999,0,20
97,169,AT,Austria,AT_169,19.0,2.0,2.0,1.0,,1.0,3.0,1.0,3.0,1.661153,1.7520081,0.3703929,0.6489313,0.5,0.0,0.4166666666666667,0.3,0.3333333333333333,0.25,0.25,0.5,0.0,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.25,0.0,0.25,0.5599999999999999,0.36,0,20
98,171,AT,Austria,AT_171,68.0,1.0,3.0,2.0,,2.0,3.0,2.0,2.0,1.0110208,0.7662616,0.3703929,0.28381783,0.4,0.75,0.5833333333333334,0.4,0.6666666666666666,0.5,0.875,0.625,0.25,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5,0.0,0.0,,0.76,0.4,1,19
99,172,AT,Austria,AT_172,65.0,2.0,3.0,2.0,,1.0,2.0,2.0,3.0,0.43852878,0.34839442,0.3703929,0.12904282,0.4,0.0,0.6666666666666666,0.6,1.0,0.16666666666666666,0.5,0.25,1.0,0.13333333333333333,0.0,1.0,1.0,1.0,0.75,0.0,0.5,0.5,0.76,0.4,0,20
100,173,AT,Austria,AT_173,38.0,2.0,3.0,2.0,7.0,2.0,2.0,2.0,1.0,0.7781155,0.5131266,0.3703929,0.19005845,0.5,0.75,0.5833333333333334,0.5,0.8888888888888888,0.4166666666666667,0.875,0.0,0.75,0.20000000000000004,,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.25,0.25,0.25,0.7200000000000001,0.2,1,19
101,174,AT,Austria,AT_174,31.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,1.0,0.9987675,0.7607064,0.3703929,0.28176025,0.3,0.0,0.0,0.2,0.4444444444444444,0.25,0.125,0.125,0.75,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.25,0.25,0.8800000000000001,0.36,0,20
102,177,AT,Austria,AT_177,25.0,2.0,5.0,2.0,7.0,1.0,2.0,2.0,2.0,0.88929296,0.5820935,0.3703929,0.21560329,0.3,0.0,0.08333333333333333,0.4,0.1111111111111111,0.3333333333333333,0.375,0.125,0.0,0.0,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.5,0.0,0.0,0.25,0.48,0.12000000000000002,1,19
103,178,AT,Austria,AT_178,22.0,2.0,5.0,2.0,6.0,1.0,3.0,2.0,1.0,1.1707522,0.89169776,0.3703929,0.33027852,0.7,0.0,0.08333333333333333,0.5,0.5555555555555555,0.4166666666666667,0.375,1.0,0.75,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.25,0.0,0.5,0.52,0.12000000000000002,0,20
104,180,AT,Austria,AT_180,39.0,2.0,3.0,2.0,,1.0,2.0,2.0,1.0,0.89210397,0.38973317,0.3703929,0.14435439,0.4,0.25,0.25,0.4,0.3333333333333333,0.3333333333333333,0.5,0.5,,0.3666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.25,0.25,0.25,0.56,0.52,1,19
105,181,AT,Austria,AT_181,69.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,0.45341262,0.36089322,0.3703929,0.13367228,0.0,0.0,0.3333333333333333,0.3,0.3333333333333333,0.16666666666666666,0.5,0.5,0.25,0.39999999999999997,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.5,0.56,0.4,0,20
106,186,AT,Austria,AT_186,44.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,0.9336193,0.79436386,0.3703929,0.29422674,0.7,0.75,0.5,0.8,0.6666666666666666,0.16666666666666666,0.375,0.5,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.5,0.76,0.48,0,20
107,189,AT,Austria,AT_189,65.0,2.0,3.0,2.0,6.0,1.0,2.0,1.0,1.0,1.271096,0.8414992,0.3703929,0.31168532,0.4,0.0,0.08333333333333333,0.8,0.5555555555555555,0.08333333333333333,0.875,0.25,0.5,0.3,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.75,0.0,0.0,0.25,0.96,0.12000000000000002,0,20
108,192,AT,Austria,AT_192,48.0,2.0,3.0,2.0,9.0,1.0,3.0,2.0,1.0,0.89775264,0.39220098,0.3703929,0.14526846,0.5,0.0,0.0,0.7,0.3333333333333333,,0.625,0.5,0.5,0.26666666666666666,1.0,,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.5,0.8400000000000001,0.12000000000000002,2,18
109,194,AT,Austria,AT_194,57.0,2.0,4.0,2.0,,1.0,4.0,2.0,1.0,1.3907149,0.7477279,0.3703929,0.27695307,0.4,0.0,0.16666666666666666,0.5,0.0,0.25,0.375,0.25,0.0,0.3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.0,0.25,0.52,0.56,0,20
110,195,AT,Austria,AT_195,57.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.41317663,0.6529777,0.3703929,0.2418583,0.6,0.5,0.3333333333333333,0.9,0.4444444444444444,0.4166666666666667,0.5,0.25,0.5,0.2333333333333333,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.25,0.0,0.0,0.5,0.6400000000000001,0.32,1,19
111,199,AT,Austria,AT_199,48.0,2.0,4.0,2.0,4.0,2.0,5.0,2.0,1.0,2.3255782,1.2997143,0.3703929,0.48140493,0.5,0.0,0.0,1.0,0.3333333333333333,0.0,0.375,0.25,0.5,0.16666666666666666,0.3333333333333333,1.0,0.0,0.0,0.75,0.0,0.0,0.25,0.68,0.12000000000000002,0,20
112,200,AT,Austria,AT_200,45.0,2.0,3.0,2.0,,1.0,3.0,2.0,1.0,0.58166295,0.38357612,0.3703929,0.14207387,0.5,0.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.375,0.25,0.39999999999999997,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.25,0.0,0.25,0.64,0.4,0,20
113,201,AT,Austria,AT_201,74.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,0.446821,0.3453024,0.3703929,0.12789756,0.6,0.25,0.75,0.8,0.6666666666666666,0.5,0.875,0.5,0.75,0.2333333333333333,,0.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.8400000000000001,0.52,1,19
115,204,AT,Austria,AT_204,65.0,1.0,3.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0234799,0.6451886,0.3703929,0.23897327,0.3,0.0,0.3333333333333333,0.6,0.5555555555555555,0.08333333333333333,0.375,0.25,1.0,0.09999999999999999,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.5,0.5,0.0,,0.72,0.52,1,19
116,207,AT,Austria,AT_207,19.0,1.0,3.0,2.0,8.0,2.0,2.0,2.0,2.0,1.760423,1.5432537,0.3703929,0.57161015,0.5,0.0,0.16666666666666666,0.4,0.5555555555555555,0.4166666666666667,0.5,0.375,0.5,0.7000000000000001,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.25,0.5,0.25,0.48,0.16,0,20
117,209,AT,Austria,AT_209,40.0,2.0,3.0,2.0,,2.0,5.0,2.0,1.0,1.7364239,0.97044915,0.3703929,0.35944745,1.0,0.5,0.75,0.2,0.6666666666666666,0.3333333333333333,0.5,0.375,1.0,0.5333333333333333,0.0,0.0,1.0,0.0,0.25,0.75,0.75,0.25,0.43999999999999995,0.4800000000000001,0,20
118,210,AT,Austria,AT_210,29.0,1.0,7.0,3.0,8.0,1.0,5.0,2.0,1.0,1.5262874,4.0,0.3703929,1.4815716,0.5,0.0,0.0,0.5,0.4444444444444444,0.5833333333333334,0.625,0.5,0.5,0.3,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.0,0.0,0.0,0.25,0.8,0.27999999999999997,1,19
119,213,AT,Austria,AT_213,48.0,2.0,4.0,2.0,6.0,1.0,2.0,1.0,1.0,1.1671731,0.76968956,0.3703929,0.28508753,0.8,0.25,0.5833333333333334,0.9,0.6666666666666666,0.6666666666666666,0.625,0.25,0.5,0.3666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.75,0.0,0.75,0.5,0.36,0.43999999999999995,0,20
120,216,AT,Austria,AT_216,57.0,2.0,3.0,2.0,,1.0,3.0,2.0,1.0,1.2019782,1.0297114,0.3703929,0.38139775,,1.0,0.08333333333333333,0.2,,0.3333333333333333,0.875,0.125,1.0,0.3666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.0,0.8,0.6799999999999999,2,18
121,219,AT,Austria,AT_219,54.0,1.0,3.0,2.0,,1.0,2.0,2.0,2.0,0.49518752,0.42054015,0.3703929,0.15576509,0.3,0.25,0.16666666666666666,0.7,1.0,0.0,0.75,0.25,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.8799999999999999,0.04,0,20
122,222,AT,Austria,AT_222,77.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,0.9868556,1.6462713,0.3703929,0.6097672,0.5,0.5,,1.0,0.6666666666666666,0.3333333333333333,0.75,0.625,0.5,0.09999999999999999,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.0,0.0,0.5,0.96,0.6399999999999999,1,19
123,223,AT,Austria,AT_223,34.0,1.0,3.0,2.0,6.0,1.0,3.0,2.0,1.0,1.1805792,1.2961466,0.3703929,0.4800835,0.7,0.0,0.3333333333333333,0.6,0.5555555555555555,0.25,0.75,0.375,0.5,0.19999999999999998,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.25,0.72,0.5599999999999999,0,20
124,224,AT,Austria,AT_224,58.0,1.0,7.0,3.0,,1.0,3.0,2.0,1.0,0.28116843,0.48060447,0.3703929,0.17801248,,0.75,0.5833333333333334,0.6,0.8888888888888888,0.5,0.5,0.5,0.75,0.3,0.6666666666666666,1.0,0.0,0.6666666666666666,0.5,0.5,0.5,0.5,0.8400000000000001,0.4800000000000001,1,19
125,225,AT,Austria,AT_225,64.0,2.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,0.60296565,0.41472787,0.3703929,0.15361226,0.7,0.25,0.0,0.8,0.0,0.5,0.5,0.5,0.5,0.19999999999999998,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.5,0.0,,0.75,0.72,0.24,1,19
126,226,AT,Austria,AT_226,54.0,1.0,3.0,2.0,10.0,1.0,2.0,2.0,1.0,2.2794101,1.9357991,0.3703929,0.7170062,0.2,0.25,0.16666666666666666,0.8,0.3333333333333333,0.16666666666666666,0.125,0.125,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.0,0.25,0.25,0.68,0.24,0,20
127,227,AT,Austria,AT_227,26.0,1.0,6.0,3.0,2.0,2.0,5.0,2.0,1.0,0.53416485,1.5528053,0.3703929,0.57514805,0.4,0.0,0.16666666666666666,0.3,0.2222222222222222,0.4166666666666667,0.25,0.125,0.5,0.2333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.36,0.08,0,20
128,229,AT,Austria,AT_229,44.0,1.0,4.0,2.0,4.0,1.0,5.0,2.0,2.0,2.6623502,1.957494,0.3703929,0.72504187,0.6,0.25,0.3333333333333333,0.3,0.4444444444444444,0.4166666666666667,0.875,0.125,0.25,0.3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.0,0.5,0.5,0.8800000000000001,0.52,0,20
129,230,AT,Austria,AT_230,53.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.446821,0.6576011,0.3703929,0.24357077,0.6,1.0,0.16666666666666666,1.0,0.7777777777777777,0.16666666666666666,0.375,0.25,0.5,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.5,0.0,0.25,0.0,0.76,0.24000000000000005,0,20
130,231,AT,Austria,AT_231,25.0,2.0,3.0,2.0,5.0,1.0,5.0,1.0,3.0,1.0848502,0.714016,0.3703929,0.26446646,0.4,0.0,,0.6,0.3333333333333333,0.16666666666666666,0.75,0.125,0.5,0.03333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0,0.25,0.5,0.52,0.32,1,19
131,233,AT,Austria,AT_233,55.0,2.0,4.0,2.0,6.0,1.0,3.0,2.0,1.0,0.45827988,0.36476704,0.3703929,0.13510711,0.4,0.0,0.0,0.1,0.1111111111111111,0.4166666666666667,0.125,0.0,0.25,0.2333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.68,0.2,0,20
132,234,AT,Austria,AT_234,45.0,1.0,5.0,2.0,5.0,2.0,5.0,2.0,3.0,1.0683297,0.78548974,0.3703929,0.2909398,0.4,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.5,0.72,0.31999999999999995,1,19
133,236,AT,Austria,AT_236,75.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,0.826237,1.1379086,0.3703929,0.42147323,0.5,0.0,0.08333333333333333,0.1,0.3333333333333333,0.4166666666666667,0.625,0.125,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.0,0.0,0.75,0.5199999999999999,0.39999999999999997,0,20
135,243,AT,Austria,AT_243,48.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,1.1784298,2.225377,0.3703929,0.8242639,0.2,0.25,1.0,0.5,0.6666666666666666,0.5833333333333334,0.5,0.25,0.5,0.06666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.25,0.25,0.5,0.25,0.28,0.48,0,20
136,245,AT,Austria,AT_245,69.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,0.53247005,0.36623985,0.3703929,0.13565263,0.3,0.25,,0.4,0.6666666666666666,0.3333333333333333,0.5,0.125,0.75,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,0.25,0.25,0.0,0.76,0.52,2,18
137,247,AT,Austria,AT_247,47.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0092835,0.85713834,0.3703929,0.31747794,0.6,0.0,0.5833333333333334,0.3,0.3333333333333333,0.5833333333333334,0.75,0.25,0.5,0.5666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,0.0,0.25,0.0,0.6000000000000001,0.5199999999999999,0,20
138,252,AT,Austria,AT_252,80.0,1.0,5.0,2.0,,1.0,3.0,2.0,1.0,0.8977526,1.1857047,0.3703929,0.4391766,0.5,0.5,0.6666666666666666,0.2,0.5555555555555555,,0.5,0.5,0.5,0.20000000000000004,0.6666666666666666,,0.6666666666666666,0.3333333333333333,0.5,0.25,0.75,0.5,0.6000000000000001,0.27999999999999997,2,18
140,257,AT,Austria,AT_257,67.0,1.0,3.0,2.0,7.0,1.0,2.0,2.0,1.0,0.8932074,0.7286241,0.3703929,0.2698772,0.6,0.75,0.3333333333333333,0.9,0.6666666666666666,0.0,0.25,0.25,0.75,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.75,0.0,0.5,0.25,0.68,0.32,1,19
142,261,AT,Austria,AT_261,22.0,2.0,3.0,2.0,6.0,2.0,2.0,2.0,2.0,0.826237,0.64166194,0.3703929,0.23766702,0.7,0.0,0.08333333333333333,1.0,1.0,0.16666666666666666,,0.5,1.0,,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.72,0.6399999999999999,2,18
143,264,AT,Austria,AT_264,63.0,2.0,6.0,3.0,5.0,1.0,2.0,2.0,2.0,0.46953857,0.77237636,0.3703929,0.2860827,0.4,0.25,,0.5,0.0,0.25,0.125,0.625,0.5,0.2333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.25,0.25,0.25,0.56,0.2,1,19
144,265,AT,Austria,AT_265,44.0,1.0,5.0,2.0,,2.0,2.0,2.0,1.0,2.049286,3.699722,0.3703929,1.3703507,0.6,1.0,0.75,0.6,0.7777777777777777,0.4166666666666667,0.625,0.75,1.0,0.4333333333333333,,1.0,0.0,0.6666666666666666,1.0,0.75,0.75,,0.8400000000000001,0.39999999999999997,2,18
145,266,AT,Austria,AT_266,58.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,2.0,1.3404629,2.1184464,0.3703929,0.7846575,0.5,0.0,0.16666666666666666,0.9,0.7777777777777777,0.3333333333333333,0.5,0.375,0.75,0.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.75,0.0,0.0,0.25,0.68,0.32,0,20
146,269,AT,Austria,AT_269,52.0,2.0,7.0,3.0,10.0,2.0,4.0,2.0,1.0,1.017525,1.3447134,0.3703929,0.4980723,0.6,0.0,0.0,0.0,0.3333333333333333,0.75,0.75,0.5,0.5,0.46666666666666673,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.25,0.25,0.25,0.68,0.36,0,20
147,271,AT,Austria,AT_271,60.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0092835,0.80183697,0.3703929,0.29699472,0.9,0.0,0.4166666666666667,0.8,0.5555555555555555,0.25,0.25,0.25,0.5,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.25,0.0,0.0,0.8,0.36,0,20
148,273,AT,Austria,AT_273,58.0,1.0,3.0,2.0,4.0,1.0,5.0,2.0,1.0,0.578808,0.3790855,0.3703929,0.14041057,0.7,0.5,0.3333333333333333,0.4,0.4444444444444444,0.5,0.75,0.25,0.5,0.5666666666666668,,0.3333333333333333,0.6666666666666666,,0.25,0.25,0.25,0.75,0.64,0.44000000000000006,2,18
149,277,AT,Austria,AT_277,76.0,1.0,5.0,2.0,7.0,2.0,5.0,2.0,1.0,1.0553485,0.6911919,0.3703929,0.25601256,0.7,0.5,0.4166666666666667,0.7,0.6666666666666666,0.5,0.75,0.375,0.75,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,0.5,0.25,0.72,0.31999999999999995,0,20
150,279,AT,Austria,AT_279,20.0,1.0,5.0,2.0,,2.0,5.0,2.0,1.0,1.0308735,0.90869033,0.3703929,0.33657244,0.3,0.0,0.3333333333333333,0.1,0.2222222222222222,0.3333333333333333,0.375,0.625,0.75,0.3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.25,0.25,0.5,0.25,0.64,0.24000000000000005,0,20
151,284,AT,Austria,AT_284,26.0,1.0,3.0,2.0,6.0,2.0,2.0,2.0,1.0,0.82635325,0.8594874,0.3703929,0.31834802,0.5,0.25,0.0,0.4,0.6666666666666666,0.25,0.5,0.5,0.75,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.75,0.25,0.5,0.25,0.8799999999999999,0.36,0,20
152,288,AT,Austria,AT_288,59.0,2.0,2.0,1.0,6.0,1.0,4.0,2.0,1.0,1.296011,1.7263058,0.3703929,0.6394114,0.5,0.25,0.4166666666666667,1.0,0.3333333333333333,0.25,0.375,0.0,0.5,0.43333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.0,0.75,0.5,0.76,0.36,0,20
154,293,AT,Austria,AT_293,26.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,0.9068252,0.69067913,0.3703929,0.25582263,0.5,0.25,0.25,0.9,0.3333333333333333,0.25,0.25,0.25,0.75,0.2333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.25,0.25,0.25,0.64,0.4,0,20
155,295,AT,Austria,AT_295,65.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,2.0,0.61473596,0.46504363,0.3703929,0.17224886,0.2,0.0,0.3333333333333333,0.6,0.5555555555555555,0.5,0.5,0.25,0.75,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.0,0.25,0.25,0.76,0.5200000000000001,0,20
156,297,AT,Austria,AT_297,30.0,2.0,6.0,3.0,5.0,1.0,2.0,2.0,1.0,0.8102303,1.8064612,0.3703929,0.6691004,0.6,0.25,0.25,0.8,0.4444444444444444,0.3333333333333333,0.25,0.25,0.75,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,0.0,0.75,0.25,0.8,0.36,0,20
157,301,AT,Austria,AT_301,74.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,0.4934278,0.8231357,0.3703929,0.3048836,0.6,0.5,,1.0,0.6666666666666666,0.3333333333333333,0.625,0.25,0.5,0.16666666666666666,,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.0,0.0,0.5,0.96,0.56,2,18
159,304,AT,Austria,AT_304,74.0,1.0,3.0,2.0,6.0,1.0,3.0,2.0,1.0,1.0110208,0.7662616,0.3703929,0.28381783,0.9,0.25,0.5,0.1,0.5555555555555555,0.5,0.75,0.75,0.75,0.43333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.75,0.25,0.75,0.8400000000000001,0.43999999999999995,0,20
160,305,AT,Austria,AT_305,38.0,2.0,3.0,2.0,,2.0,2.0,2.0,1.0,0.80677664,0.5320269,0.3703929,0.19705898,0.5,0.75,0.5833333333333334,0.1,0.6666666666666666,1.0,0.5,0.5,0.75,0.43333333333333335,1.0,0.3333333333333333,0.0,1.0,0.25,0.25,0.25,0.0,0.64,0.32,0,20
161,307,AT,Austria,AT_307,24.0,2.0,2.0,1.0,,1.0,2.0,1.0,3.0,1.2308779,1.9596112,0.3703929,0.725826,0.5,0.25,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.375,0.25,0.0,0.26666666666666666,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.5,0.25,0.0,0.25,0.52,0.4,1,19
162,310,AT,Austria,AT_310,22.0,1.0,3.0,2.0,,1.0,2.0,2.0,1.0,1.8672386,1.9046919,0.3703929,0.70548433,0.5,0.25,0.25,0.4,0.3333333333333333,0.25,,0.25,0.75,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,0.75,0.0,0.0,0.25,0.56,0.4,1,19
163,311,AT,Austria,AT_311,58.0,1.0,3.0,2.0,7.0,1.0,2.0,2.0,1.0,1.3422717,0.87428457,0.3703929,0.3238288,0.3,0.0,0.25,0.2,0.1111111111111111,0.25,0.25,0.25,0.5,0.19999999999999998,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.25,0.0,0.0,0.5,0.8400000000000001,0.08,0,20
164,314,AT,Austria,AT_314,60.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,0.66455954,0.50367546,0.3703929,0.18655781,0.5,0.25,0.3333333333333333,0.8,0.6666666666666666,0.6666666666666666,0.625,0.375,0.75,0.43333333333333335,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8,0.24,0,20
165,322,AT,Austria,AT_322,61.0,1.0,,,7.0,2.0,5.0,2.0,1.0,1.1907046,1.0986067,0.3703929,0.4069161,0.4,0.0,0.08333333333333333,0.1,0.0,0.0,0.5,0.0,0.25,0.0,,0.3333333333333333,0.0,1.0,0.5,0.0,0.5,0.25,0.48,0.24,1,19
