ess_row_id,idno,cntry,country_name,ess_unique_id,agea,gndr,edulvla,education_3cat,hinctnta,rlgblg,urbanization,blgetmg,dweight,pspwght,pweight,anweight,left_right_identification,gender_inequality,anti_lgbt,euroscepticism,anti_immigration,anti_egalitarianism,benefits_harm_economy,benefits_harm_society,welfare_chauvinism,anti_economic_interventionism,harsh_sentences,anti_militant_democracy,no_science_environment_solution,anti_government_spending,regressive_taxes,regressive_benefits,age_prejudice,authoritarianism,anti_libertarianism,n_belief_missing,n_belief_available
89,12206,BE,Belgium,BE_12206,46.0,1.0,3.0,2.0,7.0,2.0,2.0,2.0,1.0074,0.9902161,0.50377333,0.49884444,0.7,0.875,0.0,0.6,0.4444444444444444,0.375,0.625,0.375,0.75,0.35000000000000003,0.5,0.75,0.75,0.5,0.5,0.5,0.3,0.76,0.16,0,19
90,12207,BE,Belgium,BE_12207,77.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0074,1.1313298,0.50377333,0.5699338,0.9,1.0,0.25,0.5,0.1111111111111111,0.125,0.375,0.125,0.75,0.25,0.5,1.0,0.75,0.5,0.0,1.0,0.2,0.8800000000000001,0.48,0,19
91,12208,BE,Belgium,BE_12208,18.0,1.0,1.0,1.0,,2.0,2.0,2.0,1.0074,1.1616943,0.50377333,0.5852306,1.0,0.75,0.0,0.5,0.7777777777777777,0.25,0.625,0.25,0.5,0.21666666666666665,0.5,0.25,0.0,0.5,0.5,0.5,0.7,0.6,0.28,0,19
92,12303,BE,Belgium,BE_12303,19.0,2.0,3.0,2.0,7.0,2.0,2.0,2.0,1.0074,0.9606094,0.50377333,0.4839294,0.3,0.75,0.25,0.4,0.1111111111111111,0.625,0.875,0.375,0.5,0.15,0.75,0.0,0.5,0.5,0.0,0.5,0.2,0.76,0.16,0,19
93,12305,BE,Belgium,BE_12305,42.0,2.0,5.0,3.0,,2.0,2.0,2.0,1.0074,0.8229225,0.50377333,0.41456643,0.4,0.75,0.0,0.3,0.0,0.75,0.75,0.25,0.5,0.23333333333333336,0.25,0.0,0.25,0.1,0.0,0.5,0.0,0.5999999999999999,0.2,0,19
94,12308,BE,Belgium,BE_12308,67.0,2.0,3.0,2.0,8.0,1.0,2.0,2.0,1.0074,0.93550086,0.50377333,0.4712804,0.7,1.0,0.0,0.7,0.3333333333333333,0.625,0.75,0.375,0.75,0.5166666666666667,0.75,0.75,0.5,0.7,0.0,0.25,0.0,0.8799999999999999,0.27999999999999997,0,19
95,12401,BE,Belgium,BE_12401,44.0,1.0,5.0,3.0,10.0,1.0,2.0,2.0,1.0074,0.8232233,0.50377333,0.41471794,0.8,1.0,0.0,0.0,0.3333333333333333,0.5,0.875,0.5,0.5,0.25,1.0,0.0,0.25,0.9,0.0,0.0,0.1,0.5599999999999999,0.31999999999999995,0,19
96,12402,BE,Belgium,BE_12402,55.0,1.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0074,1.1313298,0.50377333,0.5699338,0.5,0.375,0.0,0.5,0.5555555555555555,0.125,0.75,0.5,0.75,0.25,1.0,0.5,0.0,0.6,0.0,0.5,1.0,0.6,0.48,0,19
97,12403,BE,Belgium,BE_12403,21.0,2.0,3.0,2.0,9.0,2.0,2.0,2.0,1.0074,0.9606094,0.50377333,0.4839294,0.3,0.75,0.0,0.2,0.1111111111111111,0.5,0.625,0.25,0.75,0.25000000000000006,0.25,0.0,0.25,0.6,0.0,0.25,0.2,0.5599999999999999,0.31999999999999995,0,19
98,12404,BE,Belgium,BE_12404,28.0,1.0,5.0,3.0,7.0,2.0,3.0,2.0,1.0074,0.7989014,0.50377333,0.40246522,0.7,0.875,0.25,0.5,0.7777777777777777,0.625,0.625,0.625,1.0,0.4166666666666667,1.0,0.75,0.75,0.6,0.5,0.25,0.4,0.6799999999999999,0.32,0,19
99,12406,BE,Belgium,BE_12406,50.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0074,0.9898543,0.50377333,0.49866217,0.4,0.75,0.25,0.3,0.5555555555555555,0.375,0.5,0.375,0.5,0.18333333333333335,0.25,0.25,0.25,0.4,1.0,0.5,0.2,0.52,0.5199999999999999,0,19
100,12407,BE,Belgium,BE_12407,63.0,2.0,5.0,3.0,10.0,2.0,2.0,2.0,1.0074,0.7777354,0.50377333,0.39180237,0.5,0.875,0.0,0.2,0.0,0.125,0.25,0.5,0.25,0.26666666666666666,0.5,0.0,0.5,0.2,0.0,0.5,0.0,0.52,0.4,0,19
101,12409,BE,Belgium,BE_12409,90.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0074,1.1309165,0.50377333,0.5697256,0.5,0.375,0.25,0.1,0.5555555555555555,0.5,0.5,0.5,0.5,0.3333333333333333,0.75,0.25,0.25,0.8,0.0,1.0,0.5,0.9199999999999999,0.6799999999999999,0,19
102,12502,BE,Belgium,BE_12502,47.0,1.0,2.0,1.0,5.0,2.0,4.0,2.0,1.0074,1.1970611,0.50377333,0.60304743,0.6,0.875,0.25,0.7,0.3333333333333333,0.625,0.625,0.25,0.5,0.19999999999999998,0.25,0.75,0.75,0.6,0.0,0.5,0.2,0.8,0.64,0,19
104,12506,BE,Belgium,BE_12506,54.0,2.0,3.0,2.0,9.0,2.0,2.0,2.0,1.0074,0.9898543,0.50377333,0.49866217,0.4,0.75,0.25,0.6,0.3333333333333333,0.25,0.375,0.25,0.5,0.26666666666666666,0.75,0.25,0.5,0.5,0.0,0.5,0.3,0.68,0.5599999999999999,0,19
105,12507,BE,Belgium,BE_12507,59.0,1.0,1.0,1.0,9.0,2.0,2.0,2.0,1.0074,1.1313298,0.50377333,0.5699338,0.6,0.75,0.0,0.4,0.3333333333333333,0.0,0.625,0.375,0.75,0.16666666666666666,0.75,0.25,0.25,0.4,0.5,0.5,0.1,0.4800000000000001,0.44000000000000006,0,19
106,12508,BE,Belgium,BE_12508,70.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0074,1.1309165,0.50377333,0.5697256,0.3,0.25,0.25,0.3,0.4444444444444444,0.25,0.75,0.25,0.5,0.13333333333333333,0.75,0.0,0.25,0.5,0.0,0.75,0.5,0.64,0.48,0,19
107,12601,BE,Belgium,BE_12601,44.0,1.0,5.0,3.0,10.0,2.0,4.0,2.0,1.0074,0.8232233,0.50377333,0.41471794,0.8,0.5,0.25,0.2,0.2222222222222222,0.5,0.25,0.5,0.5,0.3333333333333333,0.75,0.0,0.75,0.7,1.0,0.75,0.2,0.4800000000000001,0.4800000000000001,0,19
108,12602,BE,Belgium,BE_12602,62.0,1.0,3.0,2.0,8.0,1.0,2.0,2.0,1.0074,0.93584275,0.50377333,0.47145262,0.7,1.0,0.0,0.0,0.2222222222222222,0.0,0.75,0.0,0.75,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.76,0.4,0,19
109,12603,BE,Belgium,BE_12603,24.0,1.0,5.0,3.0,10.0,1.0,2.0,2.0,1.0074,0.7989014,0.50377333,0.40246522,0.6,0.625,0.0,0.4,0.1111111111111111,0.375,0.5,0.375,0.5,0.15,0.75,0.75,0.25,0.6,0.5,0.75,0.1,0.5200000000000001,0.24,0,19
110,12605,BE,Belgium,BE_12605,50.0,1.0,5.0,3.0,9.0,1.0,2.0,2.0,1.0074,0.8232233,0.50377333,0.41471794,0.5,0.75,0.0,0.3,0.2222222222222222,0.375,0.25,0.0,0.0,0.15,0.25,1.0,0.25,0.3,0.5,0.5,0.1,0.4800000000000001,0.43999999999999995,0,19
111,12606,BE,Belgium,BE_12606,55.0,1.0,5.0,3.0,10.0,1.0,1.0,2.0,1.0074,0.7780196,0.50377333,0.39194554,1.0,0.75,0.25,0.7,0.5555555555555555,0.5,0.875,0.375,0.75,0.15,1.0,0.25,0.25,0.4,0.5,0.0,0.2,0.8800000000000001,0.28,0,19
112,12607,BE,Belgium,BE_12607,70.0,1.0,5.0,3.0,10.0,1.0,2.0,2.0,1.0074,0.7780196,0.50377333,0.39194554,0.7,0.5,0.25,0.3,0.0,0.25,0.625,0.25,0.5,0.35000000000000003,0.75,0.75,0.5,0.4,0.5,0.0,0.2,0.68,0.5599999999999999,0,19
114,12701,BE,Belgium,BE_12701,45.0,2.0,3.0,2.0,,2.0,4.0,2.0,1.0074,0.9898543,0.50377333,0.49866217,0.8,0.875,0.25,0.6,0.3333333333333333,0.5,0.5,0.375,0.5,0.20000000000000004,1.0,0.5,0.25,1.0,0.0,0.75,0.0,0.5199999999999999,0.44000000000000006,0,19
115,12702,BE,Belgium,BE_12702,64.0,2.0,5.0,3.0,5.0,2.0,2.0,2.0,1.0074,0.7777354,0.50377333,0.39180237,0.5,0.875,0.25,0.3,0.4444444444444444,0.625,0.25,0.25,0.75,0.5833333333333334,0.25,0.0,0.75,0.5,0.5,0.0,0.0,0.44000000000000006,0.24,0,19
116,12703,BE,Belgium,BE_12703,19.0,2.0,3.0,2.0,,2.0,2.0,2.0,1.0074,0.9606094,0.50377333,0.4839294,0.5,0.875,0.25,0.3,0.3333333333333333,0.625,0.625,0.25,0.5,0.45,0.25,0.0,0.75,0.5,0.5,0.5,0.3,0.43999999999999995,0.36,0,19
117,12705,BE,Belgium,BE_12705,38.0,2.0,5.0,3.0,3.0,1.0,1.0,2.0,1.0074,0.8229225,0.50377333,0.41456643,0.0,1.0,0.0,0.9,0.0,0.125,0.0,0.25,0.0,0.2333333333333333,0.25,0.0,0.0,0.2,0.5,0.5,0.0,0.28,0.12000000000000002,0,19
118,12709,BE,Belgium,BE_12709,79.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0074,1.1309165,0.50377333,0.5697256,0.5,0.625,0.0,0.5,0.3333333333333333,0.25,0.5,0.25,0.5,0.26666666666666666,0.75,0.5,0.5,0.7,0.0,0.25,0.8,0.7200000000000001,0.44000000000000006,0,19
119,12801,BE,Belgium,BE_12801,52.0,1.0,5.0,3.0,10.0,1.0,4.0,2.0,1.0074,0.8232233,0.50377333,0.41471794,0.7,0.375,0.0,0.7,0.2222222222222222,0.375,0.875,0.375,0.5,0.3500000000000001,0.75,0.75,0.25,0.8,1.0,0.25,0.1,0.56,0.16,0,19
120,12803,BE,Belgium,BE_12803,77.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,1.0074,1.1313298,0.50377333,0.5699338,0.0,0.5,0.25,0.7,0.6666666666666666,0.25,0.25,0.25,0.75,0.31666666666666665,0.75,0.25,0.25,0.3,0.0,0.75,0.7,0.76,0.32,0,19
121,12805,BE,Belgium,BE_12805,40.0,1.0,5.0,3.0,10.0,1.0,2.0,2.0,1.0074,0.8232233,0.50377333,0.41471794,0.7,0.75,0.25,0.7,0.3333333333333333,0.5,0.75,0.25,0.75,0.21666666666666667,0.5,0.25,0.25,0.3,0.0,0.25,0.2,0.68,0.48,0,19
122,12806,BE,Belgium,BE_12806,46.0,1.0,2.0,1.0,9.0,2.0,3.0,2.0,1.0074,1.1970611,0.50377333,0.60304743,0.5,0.875,0.0,0.2,0.3333333333333333,0.5,0.5,0.5,0.25,0.09999999999999999,1.0,0.0,0.25,0.0,1.0,0.5,0.8,0.68,0.36,0,19
123,12808,BE,Belgium,BE_12808,67.0,1.0,3.0,2.0,8.0,1.0,4.0,2.0,1.0074,0.93584275,0.50377333,0.47145262,0.8,0.75,0.0,0.1,0.4444444444444444,0.25,0.75,0.625,1.0,0.2833333333333333,1.0,0.0,0.5,0.8,0.5,0.5,0.2,0.64,0.32,0,19
124,12902,BE,Belgium,BE_12902,54.0,2.0,5.0,3.0,10.0,2.0,4.0,2.0,1.0074,0.8229225,0.50377333,0.41456643,0.2,1.0,0.0,0.5,0.3333333333333333,0.0,0.25,0.0,0.75,0.15,0.25,0.0,0.5,0.2,0.5,0.0,0.1,0.44000000000000006,0.2,0,19
125,12903,BE,Belgium,BE_12903,18.0,2.0,2.0,1.0,9.0,2.0,2.0,2.0,1.0074,1.1612698,0.50377333,0.5850167,0.6,0.875,0.25,0.3,0.3333333333333333,0.625,0.5,0.5,0.75,0.43333333333333335,0.5,0.75,0.5,0.6,1.0,0.5,0.2,0.4,0.36,0,19
126,12904,BE,Belgium,BE_12904,26.0,2.0,5.0,3.0,9.0,2.0,2.0,2.0,1.0074,0.7986095,0.50377333,0.40231818,0.6,0.875,0.0,0.3,0.2222222222222222,0.25,0.375,0.25,0.5,0.19999999999999998,0.75,0.25,0.25,0.5,0.5,0.0,0.0,0.6,0.27999999999999997,0,19
127,12907,BE,Belgium,BE_12907,60.0,2.0,5.0,3.0,8.0,2.0,1.0,2.0,1.0074,0.7777354,0.50377333,0.39180237,0.5,0.75,0.0,0.5,0.2222222222222222,0.625,0.5,0.25,0.5,0.31666666666666665,0.75,0.25,0.25,0.5,0.0,0.0,0.0,0.8799999999999999,0.44000000000000006,0,19
128,12908,BE,Belgium,BE_12908,68.0,2.0,1.0,1.0,8.0,1.0,4.0,2.0,1.0074,1.1309165,0.50377333,0.5697256,0.5,0.5,0.0,0.4,0.4444444444444444,0.125,0.75,0.25,0.5,0.15000000000000002,0.75,0.25,0.25,0.5,0.5,0.0,0.0,0.68,0.36,0,19
129,13002,BE,Belgium,BE_13002,50.0,1.0,5.0,3.0,10.0,2.0,4.0,2.0,1.0074,0.8232233,0.50377333,0.41471794,0.7,1.0,0.0,0.0,0.2222222222222222,0.25,0.5,0.5,0.75,0.016666666666666666,0.5,0.25,0.25,0.5,1.0,0.25,0.0,0.8400000000000001,0.28,0,19
130,13003,BE,Belgium,BE_13003,63.0,1.0,3.0,2.0,10.0,2.0,2.0,2.0,1.0074,0.93584275,0.50377333,0.47145262,0.1,0.75,0.0,0.2,0.1111111111111111,0.5,0.25,0.5,0.5,0.13333333333333333,0.5,0.0,0.25,0.8,0.5,0.5,1.0,0.68,0.36,0,19
131,13004,BE,Belgium,BE_13004,18.0,2.0,3.0,2.0,,,2.0,2.0,1.0074,0.9606094,0.50377333,0.4839294,0.2,0.875,0.0,0.3,0.3333333333333333,0.25,0.25,0.25,0.75,0.15000000000000002,0.25,0.0,0.5,0.4,0.5,,0.0,0.6000000000000001,0.12000000000000002,1,18
132,13005,BE,Belgium,BE_13005,33.0,2.0,3.0,2.0,10.0,2.0,2.0,2.0,1.0074,0.9606094,0.50377333,0.4839294,0.9,0.375,0.0,0.5,0.4444444444444444,0.625,0.75,0.625,0.5,0.4166666666666667,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5599999999999999,0.36,0,19
135,13102,BE,Belgium,BE_13102,38.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0074,0.9902161,0.50377333,0.49884444,0.7,0.75,0.25,0.5,0.5555555555555555,0.5,0.625,0.5,0.5,0.26666666666666666,0.75,0.75,0.25,0.5,0.5,0.25,0.5,0.5599999999999999,0.36,0,19
136,13103,BE,Belgium,BE_13103,63.0,1.0,5.0,3.0,9.0,1.0,2.0,2.0,1.0074,0.7780196,0.50377333,0.39194554,0.5,0.625,0.25,0.2,0.3333333333333333,0.25,0.75,0.25,0.75,0.13333333333333333,0.75,0.25,0.25,0.5,0.0,0.5,0.2,0.8,0.27999999999999997,0,19
138,13105,BE,Belgium,BE_13105,32.0,2.0,5.0,3.0,10.0,2.0,2.0,2.0,1.0074,0.7986095,0.50377333,0.40231818,0.3,1.0,0.0,0.7,0.2222222222222222,0.5,0.75,0.625,0.75,0.39999999999999997,0.75,0.25,0.5,0.5,1.0,0.75,0.1,0.52,0.12000000000000002,0,19
139,13106,BE,Belgium,BE_13106,45.0,2.0,5.0,3.0,8.0,1.0,2.0,2.0,1.0074,0.8229225,0.50377333,0.41456643,0.6,0.875,0.25,0.5,0.6666666666666666,0.375,0.5,0.375,0.75,0.25,0.5,0.5,0.5,0.5,0.5,1.0,0.2,0.48,0.72,0,19
140,13107,BE,Belgium,BE_13107,50.0,1.0,3.0,2.0,9.0,2.0,2.0,2.0,1.0074,0.9902161,0.50377333,0.49884444,0.6,0.625,0.0,1.0,0.3333333333333333,0.125,0.875,0.25,0.5,0.19999999999999998,1.0,0.5,0.25,0.3,0.5,0.25,0.5,0.9199999999999999,0.31999999999999995,0,19
141,13202,BE,Belgium,BE_13202,33.0,2.0,3.0,2.0,9.0,2.0,2.0,2.0,1.0074,0.9606094,0.50377333,0.4839294,0.1,0.25,0.25,0.8,0.5555555555555555,0.25,0.625,0.25,1.0,0.39999999999999997,0.75,0.25,0.75,0.5,0.0,0.5,0.2,0.52,0.6000000000000001,0,19
142,13203,BE,Belgium,BE_13203,42.0,1.0,5.0,3.0,5.0,2.0,2.0,2.0,1.0074,0.8232233,0.50377333,0.41471794,0.7,0.75,0.25,0.8,0.6666666666666666,0.625,0.5,0.25,0.75,0.3833333333333333,0.75,0.25,0.75,0.5,0.5,0.75,0.8,0.52,0.36,0,19
143,13204,BE,Belgium,BE_13204,55.0,2.0,5.0,3.0,10.0,2.0,1.0,2.0,1.0074,0.7777354,0.50377333,0.39180237,0.3,0.5,0.0,0.2,0.2222222222222222,0.125,0.25,0.75,0.0,0.25,0.5,0.0,0.75,0.3,0.5,0.5,0.2,0.27999999999999997,0.24,0,19
144,13205,BE,Belgium,BE_13205,63.0,1.0,5.0,3.0,10.0,1.0,1.0,2.0,1.0074,0.7780196,0.50377333,0.39194554,0.7,0.875,0.5,0.3,0.3333333333333333,0.75,0.75,0.375,0.5,0.4000000000000001,0.25,0.75,0.25,0.7,0.0,0.5,0.2,0.64,0.32,0,19
145,13207,BE,Belgium,BE_13207,51.0,2.0,5.0,3.0,8.0,1.0,2.0,2.0,1.0074,0.8229225,0.50377333,0.41456643,0.6,0.75,0.25,0.7,0.3333333333333333,0.375,0.625,0.25,0.5,0.3,0.5,0.25,0.75,0.6,1.0,0.5,0.3,0.72,0.56,0,19
146,13208,BE,Belgium,BE_13208,50.0,1.0,3.0,2.0,10.0,1.0,1.0,2.0,1.0074,0.9902161,0.50377333,0.49884444,0.5,0.75,0.25,0.2,0.3333333333333333,0.75,0.75,0.5,0.5,0.3333333333333333,0.25,0.5,0.25,0.6,0.5,0.5,0.2,0.44000000000000006,0.36,0,19
147,13209,BE,Belgium,BE_13209,49.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0074,1.1966237,0.50377333,0.6028271,,0.75,0.25,0.5,0.7777777777777777,0.25,0.5,0.5,1.0,0.4666666666666666,0.75,0.5,0.25,0.7,0.0,0.25,0.2,0.8,0.5200000000000001,1,18
148,13301,BE,Belgium,BE_13301,25.0,1.0,5.0,3.0,10.0,1.0,3.0,2.0,1.0074,0.7989014,0.50377333,0.40246522,0.6,0.75,0.25,0.1,0.3333333333333333,0.25,0.25,0.25,0.0,0.3,0.25,0.0,0.25,0.5,0.0,0.25,0.1,0.64,0.31999999999999995,0,19
149,13302,BE,Belgium,BE_13302,51.0,1.0,3.0,2.0,7.0,1.0,1.0,2.0,1.0074,0.9902161,0.50377333,0.49884444,0.6,0.75,0.25,0.4,0.5555555555555555,0.5,0.75,0.125,0.5,0.26666666666666666,0.25,0.0,0.25,0.6,0.0,0.5,0.2,0.64,0.56,0,19
151,13304,BE,Belgium,BE_13304,33.0,2.0,5.0,3.0,10.0,2.0,2.0,2.0,1.0074,0.7986095,0.50377333,0.40231818,0.5,0.875,0.0,0.3,0.3333333333333333,0.5,0.5,0.375,0.0,0.2833333333333334,0.75,0.5,0.25,0.5,0.5,0.75,0.2,0.72,0.39999999999999997,0,19
152,13305,BE,Belgium,BE_13305,40.0,1.0,3.0,2.0,8.0,1.0,1.0,2.0,1.0074,0.9902161,0.50377333,0.49884444,1.0,0.875,0.0,0.5,0.4444444444444444,0.75,0.5,0.75,0.5,0.7166666666666667,0.25,0.25,1.0,0.5,0.5,0.25,0.0,0.4,0.36,0,19
153,13306,BE,Belgium,BE_13306,46.0,2.0,3.0,2.0,9.0,1.0,2.0,2.0,1.0074,0.9898543,0.50377333,0.49866217,0.3,0.875,0.75,0.4,0.2222222222222222,0.625,0.75,0.25,0.75,0.25,0.5,0.25,0.25,0.5,0.5,0.25,0.1,0.6,0.2,0,19
154,13307,BE,Belgium,BE_13307,59.0,2.0,2.0,1.0,8.0,2.0,3.0,2.0,1.0074,1.1309165,0.50377333,0.5697256,,0.75,0.25,0.3,0.1111111111111111,0.125,0.25,0.5,0.75,0.2333333333333333,0.75,0.25,0.25,0.5,0.0,0.75,0.0,0.72,0.4800000000000001,1,18
155,13308,BE,Belgium,BE_13308,67.0,1.0,3.0,2.0,7.0,1.0,2.0,2.0,1.0074,0.93584275,0.50377333,0.47145262,0.6,0.75,0.0,0.3,0.3333333333333333,0.125,0.625,0.375,0.75,0.23333333333333336,0.25,0.0,0.25,0.4,0.0,0.75,0.2,0.68,0.43999999999999995,0,19
156,13404,BE,Belgium,BE_13404,48.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0074,1.1970611,0.50377333,0.60304743,0.5,0.75,0.5,0.5,0.3333333333333333,0.625,0.375,0.25,0.75,0.3666666666666667,1.0,0.5,0.25,0.5,1.0,0.0,0.5,0.6000000000000001,0.48,0,19
157,13406,BE,Belgium,BE_13406,51.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0074,1.1966237,0.50377333,0.6028271,0.5,0.625,0.0,0.5,0.3333333333333333,0.125,0.625,0.5,0.75,0.21666666666666665,0.75,0.25,0.25,0.5,0.0,0.25,0.1,0.8,0.44000000000000006,0,19
158,13407,BE,Belgium,BE_13407,92.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0074,1.1313298,0.50377333,0.5699338,0.7,0.5,0.25,0.3,0.6666666666666666,0.375,0.5,0.5,0.5,0.3333333333333333,0.5,0.25,0.5,0.5,0.0,0.5,0.5,0.8,0.44000000000000006,0,19
159,13408,BE,Belgium,BE_13408,28.0,1.0,2.0,1.0,,2.0,2.0,2.0,1.0074,1.1616943,0.50377333,0.5852306,0.5,0.5,0.25,0.5,1.0,0.5,0.875,0.5,1.0,0.31666666666666665,0.75,0.5,0.5,0.5,0.5,0.0,0.5,0.6,0.2,0,19
160,13409,BE,Belgium,BE_13409,34.0,2.0,3.0,2.0,8.0,1.0,2.0,2.0,1.0074,0.9606094,0.50377333,0.4839294,0.5,0.5,0.0,0.5,0.6666666666666666,0.25,0.5,0.375,0.75,0.49999999999999994,0.5,0.25,0.25,0.4,0.0,0.75,0.3,0.76,0.52,0,19
161,13506,BE,Belgium,BE_13506,71.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0074,1.1313298,0.50377333,0.5699338,0.5,0.25,0.25,0.3,0.3333333333333333,0.25,0.375,0.25,0.75,0.21666666666666667,0.75,0.25,0.5,0.5,0.0,1.0,1.0,0.8,0.32,0,19
162,13509,BE,Belgium,BE_13509,43.0,2.0,5.0,3.0,9.0,1.0,3.0,2.0,1.0074,0.8229225,0.50377333,0.41456643,0.7,0.75,0.25,0.3,0.3333333333333333,0.25,0.5,0.25,0.5,0.3333333333333333,1.0,1.0,0.25,0.7,0.5,0.5,0.2,0.5599999999999999,0.12000000000000002,0,19
163,13601,BE,Belgium,BE_13601,48.0,1.0,3.0,2.0,10.0,2.0,3.0,2.0,1.0074,0.9902161,0.50377333,0.49884444,0.3,0.75,0.0,0.4,0.5555555555555555,0.375,0.375,0.375,0.5,0.26666666666666666,0.5,0.25,0.5,0.5,0.0,0.25,0.2,0.6,0.36,0,19
164,13602,BE,Belgium,BE_13602,65.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0074,1.1309165,0.50377333,0.5697256,0.4,0.25,0.75,0.5,0.3333333333333333,0.25,0.75,0.25,0.75,0.2833333333333334,0.75,0.25,0.25,0.4,0.0,0.75,0.6,0.52,0.4,0,19
165,13603,BE,Belgium,BE_13603,22.0,2.0,3.0,2.0,8.0,1.0,3.0,2.0,1.0074,0.9606094,0.50377333,0.4839294,0.7,0.375,0.25,0.9,0.3333333333333333,0.625,0.75,0.375,0.5,0.3333333333333333,0.75,0.25,0.5,0.8,0.0,0.25,0.4,0.6,0.27999999999999997,0,19
166,13604,BE,Belgium,BE_13604,30.0,2.0,5.0,3.0,7.0,2.0,3.0,2.0,1.0074,0.7986095,0.50377333,0.40231818,0.5,0.875,0.25,0.3,0.3333333333333333,0.5,0.375,0.25,0.75,0.3,0.5,0.75,0.25,0.6,0.0,0.5,0.3,0.68,0.43999999999999995,0,19
167,13606,BE,Belgium,BE_13606,50.0,2.0,2.0,1.0,8.0,1.0,3.0,2.0,1.0074,1.1966237,0.50377333,0.6028271,0.5,0.5,0.25,0.4,0.5555555555555555,0.25,0.625,0.25,0.75,0.19999999999999998,0.5,0.25,0.25,0.4,0.0,0.5,0.2,0.8,0.43999999999999995,0,19
168,13607,BE,Belgium,BE_13607,57.0,2.0,3.0,2.0,9.0,1.0,3.0,2.0,1.0074,0.93550086,0.50377333,0.4712804,0.5,0.875,0.25,0.4,0.5555555555555555,0.125,0.5,0.375,0.75,0.2833333333333334,0.5,0.25,0.25,0.5,0.0,1.0,0.1,0.72,0.36,0,19
169,13608,BE,Belgium,BE_13608,74.0,2.0,4.0,2.0,5.0,1.0,3.0,2.0,1.0074,0.93550086,0.50377333,0.4712804,0.5,0.25,0.25,0.4,0.5555555555555555,0.25,0.625,0.25,0.75,0.25,0.5,0.5,0.25,0.2,0.0,0.75,0.4,0.8,0.6000000000000001,0,19
170,13609,BE,Belgium,BE_13609,84.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0074,1.1309165,0.50377333,0.5697256,0.5,0.625,0.25,0.9,0.3333333333333333,0.25,0.625,0.25,0.75,0.4166666666666666,0.75,0.5,0.25,0.4,0.0,1.0,0.3,0.72,0.68,0,19
171,13703,BE,Belgium,BE_13703,20.0,1.0,3.0,2.0,,2.0,5.0,2.0,1.0074,0.96096045,0.50377333,0.48410624,0.4,0.75,0.25,0.8,0.0,0.125,0.25,0.25,0.5,0.19999999999999998,,0.25,,0.5,0.5,0.25,0.1,0.6399999999999999,0.31999999999999995,2,17
172,13705,BE,Belgium,BE_13705,62.0,1.0,5.0,3.0,10.0,1.0,3.0,2.0,1.0074,0.7780196,0.50377333,0.39194554,0.6,1.0,0.25,0.1,0.4444444444444444,0.75,0.75,0.5,0.5,0.39999999999999997,0.25,0.25,0.75,0.5,0.0,0.5,0.3,0.52,0.48,0,19
173,13706,BE,Belgium,BE_13706,76.0,1.0,1.0,1.0,9.0,1.0,5.0,2.0,1.0074,1.1313298,0.50377333,0.5699338,0.8,0.5,0.75,0.3,0.4444444444444444,0.25,0.75,0.25,0.75,0.19999999999999998,1.0,0.5,0.75,0.5,0.0,0.25,0.3,0.76,0.4800000000000001,0,19
174,13707,BE,Belgium,BE_13707,34.0,2.0,5.0,3.0,10.0,1.0,3.0,2.0,1.0074,0.7986095,0.50377333,0.40231818,0.0,1.0,0.25,0.2,0.2222222222222222,0.5,0.875,0.25,0.5,0.18333333333333335,1.0,0.25,0.5,0.3,0.0,0.5,0.0,0.8,0.2,0,19
175,13709,BE,Belgium,BE_13709,18.0,2.0,3.0,2.0,,2.0,2.0,2.0,1.0074,0.9606094,0.50377333,0.4839294,0.3,0.875,0.25,0.7,0.0,0.375,,0.5,0.25,0.20000000000000004,0.75,0.5,0.75,0.5,0.0,0.75,0.1,0.7600000000000001,0.24,1,18
176,13801,BE,Belgium,BE_13801,27.0,2.0,5.0,3.0,10.0,2.0,5.0,2.0,1.0074,0.7986095,0.50377333,0.40231818,0.3,0.875,0.0,0.5,0.3333333333333333,0.375,0.5,0.25,0.5,0.35000000000000003,0.5,0.75,0.75,0.5,0.5,0.5,0.0,0.6,0.32,0,19
